snapshot_date,expiry,option_type,strike,bid,ask,last,volume,open_interest,spot,multiplier,mid,spread,quote_valid,invalid_reason,time_to_expiry_days,time_to_expiry,forward,log_moneyness,no_arbitrage_pass,arbitrage_note,iv,iv_error,arb_lower_bound,arb_upper_bound,quality,iv_bid,iv_mid,iv_ask,iv_status,iv_source_type,moneyness,delta
2026-09-04,2026-09-08,call,789.0,0.03,0.04,0.04,621.0,805.0,773.17,100,0.035,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.02026695338823072,True,,0.0867995770068649,,0.0,773.0683295346428,good,0.0861522962392731,0.0879729160343236,0.089627292890134,ok,call,1.0204737225862595,0.014009680799291546
2026-09-04,2026-09-08,call,790.0,0.02,0.03,0.03,1099.0,2136.0,773.17,100,0.025,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,0.021533578003423568,True,,0.0875447716628863,,0.0,773.0683295346428,good,0.0862293317398128,0.0886700656454891,0.0907945377952367,ok,call,1.0217670986605132,0.010276607633542555
2026-09-04,2026-09-08,call,791.0,0.02,0.03,0.03,298.0,571.0,773.17,100,0.025,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,0.02279860031001018,True,,0.0920737183137541,,0.0,773.0683295346428,good,0.090654756677073,0.0931935760759451,0.0954021956283949,ok,call,1.023060474734767,0.009826287279839682
2026-09-04,2026-09-08,call,792.0,0.02,0.03,0.03,297.0,691.0,773.17,100,0.025,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,0.024062024356782293,True,,0.0965709970552965,,0.0,773.0683295346428,good,0.0950503784947384,0.0976858336966671,0.0999773367915698,ok,call,1.0243538508090209,0.009418096957296626
2026-09-04,2026-09-08,call,793.0,0.02,0.03,0.02,143.0,81.0,773.17,100,0.025,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,0.025323854177204338,True,,0.1010383870155986,,0.0,773.0683295346428,good,0.0994178369332661,0.1021485782325461,0.1045217766787195,ok,call,1.0256472268832746,0.009046210262322501
2026-09-04,2026-09-08,call,794.0,0.01,0.02,0.02,165.0,144.0,773.17,100,0.015,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.026584093789492207,True,,0.0993270737867419,,0.0,773.0683295346428,good,0.0960534499559293,0.1003784256826188,0.1037585875753527,ok,call,1.0269406029575285,0.005777339139247708
2026-09-04,2026-09-08,call,795.0,0.01,0.02,0.02,15.0,454.0,773.17,100,0.015,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.0278427471966883,True,,0.1035331455852621,,0.0,773.0683295346428,good,0.1001086802592059,0.1045809182279948,0.1080739383268229,ok,call,1.0282339790317823,0.00556576238534117
2026-09-04,2026-09-08,call,796.0,0.01,0.02,0.01,42.0,343.0,773.17,100,0.015,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.029099818386739328,True,,0.1077160876778117,,0.0,773.0683295346428,good,0.1041426976243763,0.1087605122872387,0.1123650562159763,ok,call,1.029527355106036,0.005370759982522073
2026-09-04,2026-09-08,call,797.0,0.01,0.02,0.01,1.0,75.0,773.17,100,0.015,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.030355311332571484,True,,0.1118769160658585,,0.0,773.0683295346428,good,0.1081563992517631,0.1129181938930027,0.1166329976450503,ok,call,1.03082073118029,0.0051904030111494534
2026-09-04,2026-09-08,call,798.0,0.01,0.02,0.01,245.0,35.0,773.17,100,0.015,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.03160922999216512,True,,0.1160165293650802,,0.0,773.0683295346428,good,0.1121506004738281,0.1170548615468366,0.1208787266572951,ok,call,1.0321141072545437,0.005023055903128964
2026-09-04,2026-09-08,call,799.0,0.01,0.02,0.01,19.0,263.0,773.17,100,0.015,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.03286157830863116,True,,0.120135775079723,,0.0,773.0683295346428,good,0.1161260450644846,0.1211713301855844,0.1251031205907761,ok,call,1.0334074833287976,0.004867319959344051
2026-09-04,2026-09-08,call,800.0,0.01,0.02,0.01,15.0,500.0,773.17,100,0.015,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.0341123602102837,True,,0.1242354153114325,,0.0,773.0683295346428,good,0.1200834140470962,0.1252683505000826,0.1293069788869486,ok,call,1.0347008594030513,0.004721994201930951
2026-09-04,2026-09-08,call,801.0,0.01,0.02,0.01,0.0,14.0,773.17,100,0.015,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.035361579610715545,True,,0.1283161503758165,,0.0,773.0683295346428,good,0.1240233356412259,0.1293466073340439,0.1334910395959068,ok,call,1.035994235477305,0.004586038752932141
2026-09-04,2026-09-08,call,802.0,0.01,0.02,0.01,11.0,20.0,773.17,100,0.015,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.036609240408870945,True,,0.1323786257936274,,0.0,773.0683295346428,good,0.1279463875678675,0.1334067374229361,0.1376559801345107,ok,call,1.037287611551559,0.004458551122951523
2026-09-04,2026-09-08,call,803.0,0.01,0.02,0.01,17.0,1.0,773.17,100,0.015,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.03785534648911804,True,,0.1364234383069744,,0.0,773.0683295346428,good,0.1318531003687138,0.1374493262077292,0.1418024297903015,ok,call,1.0385809876258127,0.0043387419086968635
2026-09-04,2026-09-08,call,804.0,0.01,0.02,0.01,0.0,1.0,773.17,100,0.015,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.03909990172132287,True,,0.1404511410988161,,0.0,773.0683295346428,good,0.1357439757903694,0.1414749174249766,0.1459309702932985,ok,call,1.0398743637000667,0.004225918442350734
2026-09-04,2026-09-08,call,805.0,0.01,0.02,0.02,5.0,50.0,773.17,100,0.015,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.040342909960919784,True,,0.1444622483350017,,0.0,773.0683295346428,good,0.139619473090909,0.145484019031303,0.1500421427416295,ok,call,1.0411677397743204,0.004119470629474436
2026-09-04,2026-09-08,call,806.0,0.01,0.02,0.01,1236.0,0.0,773.17,100,0.015,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.04158437504898462,True,,0.1484572391216588,,0.0,773.0683295346428,good,0.1434800222812098,0.149477100635192,0.154136451466552,ok,call,1.0424611158485741,0.004018857565936728
2026-09-04,2026-09-08,call,807.0,0.01,0.02,0.01,16.0,0.0,773.17,100,0.015,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.04282430081230526,True,,0.1524365637523886,,0.0,773.0683295346428,good,0.1473260281340854,0.1534546034541387,0.158214367757077,ok,call,1.043754491922828,0.003923599203618606
2026-09-04,2026-09-08,call,808.0,0.01,0.02,0.01,1014.0,34.0,773.17,100,0.015,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.04406269106345176,True,,0.1564006333057265,,0.0,773.0683295346428,good,0.1511578654514529,0.1574169404931957,0.1622763328597651,ok,call,1.0450478679970818,0.0038332674479805004
2026-09-04,2026-09-08,call,809.0,0.01,0.02,0.01,341.0,1.0,773.17,100,0.015,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.045299549600847984,True,,0.1603498475976552,,0.0,773.0683295346428,good,0.1549758902344925,0.1613644993439107,0.1663227630677792,ok,call,1.0463412440713356,0.0037474792925786308
2026-09-04,2026-09-08,call,810.0,0.0,0.01,0.01,25.0,24.0,773.17,100,0.005,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.046534880208840876,True,,0.1481032410405492,,0.0,773.0683295346428,good,,0.1490267783575331,0.1587804364732259,ok,call,1.0476346201455895,0.001461205974909093
2026-09-04,2026-09-08,call,815.0,0.0,0.01,0.01,0.0,344.0,773.17,100,0.005,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.05268874578321914,True,,0.1659740974572759,,0.0,773.0683295346428,good,,0.166892058012653,0.1776113622450966,ok,call,1.0541015005168586,0.0013158646059817092
2026-09-04,2026-09-08,call,820.0,0.0,0.01,0.01,0.0,128.0,773.17,100,0.005,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.058804972800655234,True,,0.1835763013243642,,0.0,773.0683295346428,good,,0.18448971682878,0.1961458939532099,ok,call,1.0605683808881277,0.0011992282255968273
2026-09-04,2026-09-08,call,825.0,0.0,0.01,0.01,0.0,50.0,773.17,100,0.005,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.06488401887703743,True,,0.2009328135929163,,0.0,773.0683295346428,good,,0.2018424691693759,0.2144101430298568,ok,call,1.0670352612593967,0.0011034151149721552
2026-09-04,2026-09-08,call,830.0,0.0,0.01,0.02,0.0,1.0,773.17,100,0.005,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.07092633333300007,True,,0.2180619976571056,,0.0,773.0683295346428,good,,0.2189685417826719,0.2324250032668768,ok,call,1.0735021416306658,0.0010232105177294128
2026-09-04,2026-09-08,call,835.0,0.0,0.01,0.01,160.0,160.0,773.17,100,0.005,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.07693235739321194,True,,0.2349789887981683,,0.0,773.0683295346428,good,,0.235882913600039,0.2502076103348838,ok,call,1.079969022001935,0.0009550210014515026
2026-09-04,2026-09-08,call,840.0,0.0,0.01,0.01,1.0,21.0,773.17,100,0.005,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.08290252437971576,True,,0.2516964385543107,,0.0,773.0683295346428,good,,0.2525981580039717,0.2677723010551493,ok,call,1.086435902373204,0.000896287359468485
2026-09-04,2026-09-08,call,875.0,0.0,0.01,0.02,0.0,593.0,773.17,100,0.005,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.12372451889997076,True,,0.3638850484027565,,0.0,773.0683295346428,good,,0.3647786247346816,0.3854740662054984,ok,call,1.1317040649720873,0.0006374284791773069
2026-09-04,2026-09-08,call,880.0,0.0,0.01,0.01,0.0,1.0,773.17,100,0.005,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.12942254001460848,True,,0.3793011906442344,,0.0,773.0683295346428,good,,0.3801942890351105,0.401628053489852,ok,call,1.1381709453433564,0.0006134214866735942
2026-09-04,2026-09-09,put,670.0,0.01,0.02,0.03,0.0,40.0,773.17,100,0.015,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.14329606685608245,True,,0.4136755176874622,,0.0,669.6329772756828,good,0.3987628929018364,0.4128154391753106,0.4235985864932521,ok,put,0.8664974897274824,-0.0013964697026361858
2026-09-04,2026-09-09,put,675.0,0.01,0.02,0.01,1.0,1.0,773.17,100,0.015,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.1358610883685643,True,,0.3939698162839263,,0.0,674.6302383001282,good,0.3796374921103901,0.3931087553374494,0.4034507466379009,ok,put,0.8729638889045532,-0.0014621755306594866
2026-09-04,2026-09-09,put,680.0,0.01,0.02,0.08,0.0,1.0,773.17,100,0.015,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.12848098107094183,True,,0.3743413401328326,,0.0,679.6274993245736,good,0.3605898442207517,0.3734790832374426,0.3833792315908562,ok,put,0.8794302880816239,-0.0015342236284933855
2026-09-04,2026-09-09,put,685.0,0.01,0.02,0.05,0.0,3.0,773.17,100,0.015,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.12115494097886886,True,,0.3547842032766863,,0.0,684.624760349019,good,0.3416144468917549,0.3539205542710266,0.3633778812828944,ok,put,0.8858966872586947,-0.0016136165646265823
2026-09-04,2026-09-09,put,690.0,0.01,0.02,0.02,1.0,100.0,773.17,100,0.015,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.11388218164978917,True,,0.3352921099761426,,0.0,689.6220213734643,good,0.3227053773875939,0.3344268403626259,0.3434400538595217,ok,put,0.8923630864357655,-0.0017015841759027539
2026-09-04,2026-09-09,put,695.0,0.02,0.03,0.03,50.0,19.0,773.17,100,0.025,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.10666193367630204,True,,0.3315365338186696,,0.0,694.6192823979097,good,0.3235584964017039,0.3306300215325647,0.3367092771993499,ok,put,0.8988294856128363,-0.0027570903470976833
2026-09-04,2026-09-09,put,700.0,0.02,0.03,0.03,29.0,137.0,773.17,100,0.025,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.09949344419768957,True,,0.3113395971081742,,0.0,699.6165434223552,good,0.3037252222697578,0.3104306645984596,0.3161977635343924,ok,put,0.905295884789907,-0.002923678421336289
2026-09-04,2026-09-09,put,705.0,0.02,0.03,0.03,7666.0,1067.0,773.17,100,0.025,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.09237597642882553,True,,0.2911802398371866,,0.0,704.6138044468006,good,0.2839313234472749,0.2902684992679153,0.2957214992354595,ok,put,0.9117622839669778,-0.0031119609283724323
2026-09-04,2026-09-09,put,710.0,0.02,0.03,0.03,8016.0,95.0,773.17,100,0.025,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.08530880920573315,True,,0.2710480205438501,,0.0,709.611065471246,good,0.2641667397216657,0.2701330153940965,0.2752695715468046,ok,put,0.9182286831440485,-0.0033266656581869797
2026-09-04,2026-09-09,put,715.0,0.03,0.04,0.03,84.0,203.0,773.17,100,0.035,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.07829123654708654,True,,0.2600383260358142,,0.0,714.6083264956914,good,0.2548294593016186,0.259090032935734,0.26292883550959,ok,put,0.9246950823211193,-0.004706981412263832
2026-09-04,2026-09-09,put,718.0,0.03,0.04,0.05,13.0,126.0,773.17,100,0.035,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.07410421019286999,True,,0.2476072820944476,,0.0,717.6066831103586,good,0.2425650915735384,0.2466562068551326,0.2503434082431131,ok,put,0.9285749218273618,-0.004925357571741346
2026-09-04,2026-09-09,put,719.0,0.03,0.04,0.05,21.0,18.0,773.17,100,0.035,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.07271242152004746,True,,0.2434625748722013,,0.0,718.6061353152477,good,0.2384761470994039,0.2425105104792457,0.2461469366404103,ok,put,0.929868201662776,-0.0050028917496451435
2026-09-04,2026-09-09,put,720.0,0.03,0.04,0.04,10.0,624.0,773.17,100,0.035,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.07132256723099314,True,,0.2393171134439886,,0.0,719.6055875201367,good,0.2343865520321411,0.238364029400915,0.2419495498458164,ok,put,0.9311614814981901,-0.005083001297213956
2026-09-04,2026-09-09,put,721.0,0.03,0.04,0.03,2.0,19.0,773.17,100,0.035,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.06993464195614518,True,,0.2351707461474123,,0.0,720.6050397250258,good,0.2302961642701043,0.2342166054474962,0.2377510908480788,ok,put,0.9324547613336042,-0.005165821090578281
2026-09-04,2026-09-09,put,722.0,0.03,0.04,0.05,122.0,171.0,773.17,100,0.035,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.068548640348268,True,,0.2310233144586706,,0.0,721.604491929915,good,0.2262048283026485,0.2300680823351677,0.2335513928547305,ok,put,0.9337480411690183,-0.005251497117383332
2026-09-04,2026-09-09,put,723.0,0.04,0.05,0.04,125.0,139.0,773.17,100,0.045,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.06716455708232955,True,,0.2334682867215636,,0.0,722.603944134804,good,0.2293502851818002,0.2324878177443662,0.2353866597229897,ok,put,0.9350413210044325,-0.006539952414482086
2026-09-04,2026-09-09,put,724.0,0.04,0.05,0.06,7.0,34.0,773.17,100,0.045,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.06578238685537785,True,,0.2292200945341875,,0.0,723.6033963396931,good,0.2251475877249624,0.2282383881102856,0.2310943279566527,ok,put,0.9363346008398467,-0.006651517554229577
2026-09-04,2026-09-09,put,725.0,0.04,0.05,0.04,216.0,1640.0,773.17,100,0.045,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.06440212438641943,True,,0.2249700277530742,,0.0,724.6028485445821,good,0.2209431153000669,0.2239870448847066,0.2267999442545722,ok,put,0.9376278806752608,-0.006767141891541141
2026-09-04,2026-09-09,put,726.0,0.04,0.05,0.04,121.0,97.0,773.17,100,0.045,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.06302376441629812,True,,0.2207178898317714,,0.0,725.6023007494712,good,0.216736672898707,0.2197335808924837,0.2225033034978647,ok,put,0.938921160510675,-0.006887058771726605
2026-09-04,2026-09-09,put,727.0,0.04,0.05,0.05,5.0,109.0,773.17,100,0.045,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.06164730170757482,True,,0.2164634680057402,,0.0,726.6017529543603,good,0.2125280572266104,0.215477789382558,0.2182041917764017,ok,put,0.9402144403460891,-0.0070115222663082455
2026-09-04,2026-09-09,put,728.0,0.04,0.05,0.05,92.0,453.0,773.17,100,0.045,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.06027273104440821,True,,0.2122065516804919,,0.0,727.6012051592494,good,0.2083170556558936,0.2112194516259972,0.2139023849917797,ok,put,0.9415077201815033,-0.007140806777936401
2026-09-04,2026-09-09,put,729.0,0.04,0.05,0.05,6.0,68.0,773.17,100,0.045,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.05890004723243602,True,,0.2079469159007137,,0.0,728.6006573641384,good,0.204103445541838,0.2069583404690993,0.2095976477868732,ok,put,0.9428010000169175,-0.007275210166350686
2026-09-04,2026-09-09,put,730.0,0.05,0.06,0.07,13.0,185.0,773.17,100,0.055,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.057529245098657346,True,,0.2087205949095741,,0.0,729.6001095690275,good,0.2052897331624116,0.2077096531977161,0.2099812259889114,ok,put,0.9440942798523316,-0.008697899414786615
2026-09-04,2026-09-09,put,731.0,0.05,0.06,0.05,13.0,489.0,773.17,100,0.055,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.05616031949131564,True,,0.204370178208009,,0.0,730.5995617739167,good,0.2009783821164519,0.2033575727731389,0.2055911335870926,ok,put,0.9453875596877458,-0.008867438518762585
2026-09-04,2026-09-09,put,732.0,0.05,0.06,0.06,320.0,986.0,773.17,100,0.055,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0547932652797827,True,,0.2000159564362426,,0.0,731.5990139788057,good,0.1966633227019821,0.1990016192968458,0.2011970124481467,ok,put,0.9466808395231598,-0.009044128783546504
2026-09-04,2026-09-09,put,733.0,0.05,0.06,0.08,260.0,128.0,773.17,100,0.055,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.05342807735444275,True,,0.1956576293820238,,0.0,732.5984661836948,good,0.1923442687086937,0.1946414995220125,0.1967985627435156,ok,put,0.947974119358574,-0.009228452357027201
2026-09-04,2026-09-09,put,734.0,0.05,0.06,0.07,9.0,551.0,773.17,100,0.055,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.05206475062657865,True,,0.1912949042753306,,0.0,733.5979183885838,good,0.1880209204400421,0.1902769061641008,0.192395469947436,ok,put,0.9492673991939882,-0.009420937297615456
2026-09-04,2026-09-09,put,735.0,0.06,0.07,0.06,28.0,1209.0,773.17,100,0.065,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.050703280028257545,True,,0.1909902827768812,,0.0,734.597370593473,good,0.1879873955886087,0.1899517706751814,0.1918158113262689,ok,put,0.9505606790294023,-0.0109706743517585
2026-09-04,2026-09-09,put,736.0,0.06,0.07,0.06,61.0,291.0,773.17,100,0.065,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.049343660512217974,True,,0.1865424921052856,,0.0,735.596822798362,good,0.1835739908655111,0.1855018726020008,0.1873314703139799,ok,put,0.9518539588648165,-0.011209107554332291
2026-09-04,2026-09-09,put,737.0,0.06,0.07,0.06,9.0,730.0,773.17,100,0.065,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.047985887051757596,True,,0.1820889044034804,,0.0,736.5962750032511,good,0.1791548807171505,0.1810460861812261,0.1828410665911595,ok,put,0.9531472387002307,-0.011458891843359232
2026-09-04,2026-09-09,put,738.0,0.06,0.07,0.07,109.0,294.0,773.17,100,0.065,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.046629954640621696,True,,0.1776291183062743,,0.0,737.5957272081401,good,0.1747296681177371,0.1765840059915398,0.1783441867121543,ok,put,0.9544405185356448,-0.01172089510621878
2026-09-04,2026-09-09,put,739.0,0.07,0.08,0.07,219.0,1125.0,773.17,100,0.075,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.04527585829289241,True,,0.1765491414921267,,0.0,738.5951794130292,good,0.1738403915995213,0.1754847284444562,0.1770574173054576,ok,put,0.955733798371059,-0.01340439130785851
2026-09-04,2026-09-09,put,740.0,0.07,0.08,0.08,453.0,609.0,773.17,100,0.075,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.04392359304287873,True,,0.1720071964248438,,0.0,739.5946316179184,good,0.1693292128798998,0.1709401875343485,0.1724811305276407,ok,put,0.9570270782064731,-0.01372567423474152
2026-09-04,2026-09-09,put,741.0,0.08,0.09,0.09,157.0,679.0,773.17,100,0.0849999999999999,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.04257315394500727,True,,0.170429700245418,,0.0,740.5940838228074,good,0.1678965676961784,0.1693444638467925,0.1707373870697805,ok,put,0.9583203580418873,-0.015483658733762723
2026-09-04,2026-09-09,put,742.0,0.08,0.09,0.09,902.0,665.0,773.17,100,0.0849999999999999,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0412245360737137,True,,0.1658085624414776,,0.0,741.5935360276965,good,0.163303174494191,0.1647203859502759,0.166083933680627,ok,put,0.9596136378773015,-0.01587411766493162
2026-09-04,2026-09-09,put,743.0,0.09,0.1,0.09,416.0,124.0,773.17,100,0.095,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.03987773452333509,True,,0.1638129204990702,,0.0,742.5929882325855,good,0.1614206528193045,0.1627072394271333,0.1639506928008699,ok,put,0.9609069177127155,-0.017725170394496566
2026-09-04,2026-09-09,put,744.0,0.09,0.1,0.1,142.0,808.0,773.17,100,0.095,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.038532744408002376,True,,0.1591138968625566,,0.0,743.5924404374747,good,0.1567468871839189,0.1580048849665785,0.159220837643772,ok,put,0.9622001975481297,-0.01819731681527168
2026-09-04,2026-09-09,put,745.0,0.1,0.11,0.1,967.0,1198.0,773.17,100,0.105,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.037189560861534715,True,,0.1567562265409658,,0.0,744.5918926423637,good,0.1544793717491024,0.1556301506595879,0.156746515274961,ok,put,0.9634934773835439,-0.02016272461761298
2026-09-04,2026-09-09,put,746.0,0.11,0.12,0.12,219.0,479.0,773.17,100,0.1149999999999999,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.03584817903733337,True,,0.1541418135154034,,0.0,745.5913448472528,good,0.1519397271983068,0.1529991876669403,0.1540300348102436,ok,put,0.964786757218958,-0.022192262899943267
2026-09-04,2026-09-09,put,747.0,0.12,0.13,0.12,644.0,527.0,773.17,100,0.125,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.034508594108276905,True,,0.1512988614376483,,0.0,746.5907970521419,good,0.1491596172491705,0.1501400433573135,0.1510963816025056,ok,put,0.9660800370543722,-0.024295747487387935
2026-09-04,2026-09-09,put,748.0,0.13,0.14,0.13,105.0,780.0,773.17,100,0.135,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.03317080126661696,True,,0.1482493438527456,,0.0,747.5902492570309,good,0.1461634659715528,0.1470745668675311,0.1479651822149958,ok,put,0.9673733168897863,-0.026483602763802516
2026-09-04,2026-09-09,put,749.0,0.14,0.15,0.15,189.0,595.0,773.17,100,0.145,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.031834795723874716,True,,0.1450106142459891,,0.0,748.5897014619201,good,0.1429704017150765,0.1438200088007617,0.1446520329937348,ok,put,0.9686665967252005,-0.028767135465303507
2026-09-04,2026-09-09,put,750.0,0.15,0.16,0.15,1078.0,1220.0,773.17,100,0.155,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.03050057271073806,True,,0.1415964971270399,,0.0,749.5891536668091,good,0.1395955813808553,0.1403900791710442,0.1411693840503655,ok,put,0.9699598765606147,-0.031158797620133526
2026-09-04,2026-09-09,put,751.0,0.17,0.18,0.17,2955.0,723.0,773.17,100,0.175,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.02916812747695943,True,,0.1394782734189274,,0.0,750.5886058716982,good,0.1375272284709796,0.1382461488080301,0.1389531208635767,ok,put,0.9712531563960288,-0.035122116836388564
2026-09-04,2026-09-09,put,752.0,0.19,0.2,0.19,243.0,514.0,773.17,100,0.195,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.027837455291254337,True,,0.1369898474485527,,0.0,751.5880580765872,good,0.1350765341885534,0.1357327569780789,0.1363793795260725,ok,put,0.972546436231443,-0.03922128579492975
2026-09-04,2026-09-09,put,753.0,0.21,0.22,0.21,458.0,517.0,773.17,100,0.215,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.026508551441200574,True,,0.1341766089020834,,0.0,752.5875102814764,good,0.1322919347415912,0.1328949880760118,0.1334901959467023,ok,put,0.9738397160668572,-0.04348514202947407
2026-09-04,2026-09-09,put,754.0,0.23,0.24,0.24,754.0,271.0,773.17,100,0.235,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.025181411233138183,True,,0.1310721618834091,,0.0,753.5869624863655,good,0.12920903789898,0.1297661846803804,0.1303168327564105,ok,put,0.9751329959022712,-0.04794442724550796
2026-09-04,2026-09-09,put,755.0,0.26,0.27,0.27,959.0,1669.0,773.17,100,0.265,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.023856029992069542,True,,0.1287271328223813,,0.0,754.5864146912545,good,0.1268828263982886,0.1273890306750561,0.1278901370328929,ok,put,0.9764262757376854,-0.05402555766735259
2026-09-04,2026-09-09,put,756.0,0.3,0.31,0.3,683.0,440.0,773.17,100,0.305,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.022532403061561238,True,,0.1269014525294907,,0.0,755.5858668961436,good,0.1250690026884039,0.1255245630619203,0.12597626723053,ok,put,0.9777195555730995,-0.06171151798226556
2026-09-04,2026-09-09,put,757.0,0.34,0.35,0.34,1173.0,920.0,773.17,100,0.345,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.02121052580364545,True,,0.1245617953609792,,0.0,756.5853191010327,good,0.1227325173426174,0.1231469551780148,0.1235583943811588,ok,put,0.9790128354085137,-0.06966243242158122
2026-09-04,2026-09-09,put,758.0,0.38,0.39,0.38,1006.0,1071.0,773.17,100,0.385,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.019890393598722557,True,,0.1217737022571179,,0.0,757.5847713059218,good,0.1199410408367049,0.120321138116146,0.1206988550253076,ok,put,0.9803061152439279,-0.07795679691575526
2026-09-04,2026-09-09,put,759.0,0.44,0.45,0.46,1809.0,861.0,773.17,100,0.445,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.01857200184546428,True,,0.1199789797860769,,0.0,758.5842235108108,good,0.1181334205282316,0.1184767370698965,0.1188182782979845,ok,put,0.981599395079342,-0.08919378184005397
2026-09-04,2026-09-09,put,760.0,0.5,0.51,0.51,3150.0,3202.0,773.17,100,0.505,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.01725534596071743,True,,0.1175923128764526,,0.0,759.5836757156999,good,0.1157272878355295,0.116040774870588,0.1163529008278649,ok,put,0.9828926749147562,-0.10084568109658357
